"transaction_id","amount","transaction_size"
3366,"90.15","Medium"
3367,"299.87","Medium"
3368,"233.72","Medium"
3369,"294.87","Medium"
3370,"1240.1470326054625","Large"
3371,"85.02","Medium"
3372,"437.01","Medium"
3373,"107.34","Medium"
3374,"292.71","Medium"
3375,"321.4","Medium"
3376,"204.97","Medium"
3377,"407.39","Medium"
3378,"167.81","Medium"
3379,"128.27","Medium"
3380,"35.62","Small"
3381,"323.1","Medium"
3382,"248.15","Medium"
3383,"339.01","Medium"
3384,"107.3","Medium"
3385,"91.22","Medium"
3386,"288.41","Medium"
3387,"257.67","Medium"
3388,"168.03","Medium"
3389,"303.29","Medium"
3390,"190.4","Medium"
3391,"289.87","Medium"
3392,"69.4","Medium"
3393,"245.16","Medium"
3394,"261.9","Medium"
3395,"77.32","Medium"
3396,"167.49","Medium"
3397,"323.35","Medium"
3398,"81.26","Medium"
3399,"221.15","Medium"
3400,"41.29","Small"
3401,"141.14","Medium"
3402,"201.36","Medium"
3403,"63.31","Medium"
3404,"286.7","Medium"
3405,"112.35","Medium"
3406,"329.04","Medium"
3407,"279.09","Medium"
3408,"176","Medium"
3409,"332.86","Medium"
3410,"141.11","Medium"
3411,"199.64","Medium"
3412,"272.22","Medium"
3413,"48.63","Small"
3414,"89.31","Medium"
3415,"282.24","Medium"
3416,"84.03","Medium"
3417,"223.28","Medium"
3418,"67.11","Medium"
3419,"169.46","Medium"
3420,"316.89","Medium"
3421,"233.22","Medium"
3422,"220.15","Medium"
3423,"143.94","Medium"
3424,"360.19","Medium"
3425,"190.68","Medium"
3426,"25.21","Small"
3427,"139.67","Medium"
3428,"479.08","Medium"
3429,"27.54","Small"
3430,"230.74","Medium"
3431,"2039.0157614992993","Large"
3432,"9.39","Small"
3433,"247.92","Medium"
3434,"212","Medium"
3435,"240.82","Medium"
3436,"122.12","Medium"
3437,"209.03","Medium"
3438,"57.74","Medium"
3439,"280.1","Medium"
3440,"262.73","Medium"
3441,"340.5","Medium"
3442,"64.04","Medium"
3443,"330.75","Medium"
3444,"257.7","Medium"
3445,"240.72","Medium"
3446,"84.08","Medium"
3447,"140.62","Medium"
3448,"151.52","Medium"
3449,"179.88","Medium"
3450,"336.73","Medium"
3451,"44.42","Small"
3452,"37.02","Small"
3453,"44.99","Small"
3454,"85.38","Medium"
3455,"57.73","Medium"
3456,"46.11","Small"
3457,"293.42","Medium"
3458,"79.62","Medium"
3459,"320.23","Medium"
3460,"167.81","Medium"
3461,"177.83","Medium"
3462,"143.69","Medium"
3463,"49.32","Small"
3464,"255.81","Medium"
3465,"291.65","Medium"
3466,"224.73","Medium"
3467,"269.88","Medium"
3468,"137.84","Medium"
3469,"60.93","Medium"
3470,"53.01","Medium"
3471,"279.92","Medium"
3472,"86.47","Medium"
3473,"281.66","Medium"
3474,"25.86","Small"
3475,"284.82","Medium"
3476,"332.38","Medium"
3477,"131.56","Medium"
3478,"212.84","Medium"
3479,"1460.7776615857756","Large"
3480,"66.86","Medium"
3481,"306.24","Medium"
3482,"321.5","Medium"
3483,"177.07","Medium"
3484,"311.34","Medium"
3485,"141.57","Medium"
3486,"147.94","Medium"
3487,"251.97","Medium"
3488,"357.31","Medium"
3489,"246.06","Medium"
3490,"262.43","Medium"
3491,"137.51","Medium"
3492,"234.83","Medium"
3493,"316.62","Medium"
3494,"149.84","Medium"
3495,"211.9","Medium"
3496,"200.01","Medium"
3497,"178.2","Medium"
3498,"164.13","Medium"
3499,"182.53","Medium"
3500,"322.76","Medium"
3501,"72.13","Medium"
3502,"914.5455612436886","Large"
3503,"244.14","Medium"
3504,"238.63","Medium"
3505,"57.67","Medium"
3506,"102.81","Medium"
3507,"121.48","Medium"
3508,"234.46","Medium"
3509,"201.92","Medium"
3510,"144.61","Medium"
3511,"184.86","Medium"
3512,"233.15","Medium"
3513,"110.58","Medium"
3514,"93.62","Medium"
3515,"346.16","Medium"
3516,"81.53","Medium"
3517,"182.72","Medium"
3518,"157.29","Medium"
3519,"76.42","Medium"
3520,"379.37","Medium"
3521,"54.81","Medium"
3522,"328.26","Medium"
3523,"329.57","Medium"
3524,"331.45","Medium"
3525,"90.77","Medium"
3526,"300.37","Medium"
3527,"26.43","Small"
3528,"301.2","Medium"
3529,"2357.4248933122735","Large"
3530,"412.21","Medium"
3531,"307.91","Medium"
3532,"357.67","Medium"
3533,"267.44","Medium"
3534,"260.79","Medium"
3535,"338.14","Medium"
3536,"194.7","Medium"
3537,"62.43","Medium"
3538,"175.04","Medium"
3539,"153.7","Medium"
3540,"164.53","Medium"
3541,"313.94","Medium"
3542,"465.49","Medium"
3543,"334.68","Medium"
3544,"320.5","Medium"
3545,"236.22","Medium"
3546,"272.74","Medium"
3547,"357.69","Medium"
3548,"229.17","Medium"
3549,"157.53","Medium"
3550,"49.92","Small"
3551,"160.57231731177365","Medium"
3552,"71.65","Medium"
3553,"216.95","Medium"
3554,"195.63","Medium"
3555,"116.75","Medium"
3556,"232.41","Medium"
3557,"148.58","Medium"
3558,"252.86","Medium"
3559,"276.84","Medium"
3560,"82.09","Medium"
3561,"20.28","Small"
3562,"344.58","Medium"
3563,"224.79","Medium"
3564,"91.64","Medium"
3565,"250.17","Medium"
3566,"179.55","Medium"
3567,"322.26","Medium"
3568,"175.54","Medium"
3569,"233.1","Medium"
3570,"27.57","Small"
3571,"79.35","Medium"
3572,"973.2965555585431","Large"
3573,"105.21","Medium"
3574,"368.4","Medium"
3575,"39.32","Small"
3576,"217.51","Medium"
3577,"259.16","Medium"
3578,"212.94","Medium"
3579,"238.67","Medium"
3580,"163.14","Medium"
3581,"216.21","Medium"
3582,"263.65","Medium"
3583,"290.23","Medium"
3584,"82.5","Medium"
3585,"144.07","Medium"
3586,"294.35","Medium"
3587,"339.16","Medium"
3588,"94.22","Medium"
3589,"16.71","Small"
3590,"251.28","Medium"
3591,"195.39","Medium"
3592,"116.02","Medium"
3593,"176.28","Medium"
3594,"116.69","Medium"
3595,"220.5","Medium"
3596,"215.56","Medium"
3597,"241.96","Medium"
3598,"252.1","Medium"
3599,"268.9","Medium"
3600,"59.95","Medium"
3601,"173.63","Medium"
3602,"357.37","Medium"
3603,"374.87","Medium"
3604,"411.11","Medium"
3605,"116.15","Medium"
3606,"152.61","Medium"
3607,"131.98","Medium"
3608,"279.93","Medium"
3609,"594.33","Large"
3610,"250.14","Medium"
3611,"329.5","Medium"
3612,"211.93","Medium"
3613,"388.63","Medium"
3614,"102.13","Medium"
3615,"1510.2980672598687","Large"
3616,"116.2","Medium"
3617,"110.51","Medium"
3618,"269.38","Medium"
3619,"219.2","Medium"
3620,"269.96","Medium"
3621,"413.45","Medium"
3622,"101.52","Medium"
3623,"203.48","Medium"
3624,"204.23","Medium"
3625,"119.81","Medium"
3626,"328.78","Medium"
3627,"88.1","Medium"
3628,"100.23","Medium"
3629,"272.01","Medium"
3630,"39.32","Small"
3631,"183.4","Medium"
3632,"259.65","Medium"
3633,"386.23","Medium"
3634,"251.67","Medium"
3635,"277.09","Medium"
3636,"211.07","Medium"
3637,"64.67","Medium"
3638,"115.12","Medium"
3639,"173.91","Medium"
3640,"98.32","Medium"
3641,"86.52","Medium"
3642,"258.47","Medium"
3643,"59.25","Medium"
3644,"62.68","Medium"
3645,"79.81","Medium"
3646,"379.09","Medium"
3647,"463.89","Medium"
3648,"221.91","Medium"
3649,"509.6379869579523","Large"
3650,"446.14","Medium"
3651,"157.58","Medium"
3652,"214.65","Medium"
3653,"129.82","Medium"
3654,"303.16","Medium"
3655,"274.17","Medium"
3656,"18.69","Small"
3657,"298.99","Medium"
3658,"123.57","Medium"
3659,"227.56","Medium"
3660,"424.05","Medium"
3661,"289.3","Medium"
3662,"387.02","Medium"
3663,"358.07","Medium"
3664,"463.44","Medium"
3665,"8.74","Small"
3666,"88.59","Medium"
3667,"196.63","Medium"
3668,"322.26","Medium"
3669,"376.37","Medium"
3670,"244.94","Medium"
3671,"293.18","Medium"
3672,"231.09","Medium"
3673,"106.42","Medium"
3674,"169.3","Medium"
3675,"279.79","Medium"
3676,"171.91","Medium"
3677,"36.62","Small"
3678,"145.17","Medium"
3679,"79.15","Medium"
3680,"300.3","Medium"
3681,"98.61","Medium"
3682,"171.66","Medium"
3683,"266.04","Medium"
3684,"88.81","Medium"
3685,"307.37","Medium"
3686,"87.74","Medium"
3687,"78.67","Medium"
3688,"111.97","Medium"
3689,"121.32","Medium"
3690,"299","Medium"
3691,"162.36","Medium"
3692,"352.15","Medium"
3693,"61.51","Medium"
3694,"304.19","Medium"
3695,"397.02","Medium"
3696,"238.26","Medium"
3697,"66.26","Medium"
3698,"273.36","Medium"
3699,"197.67","Medium"
3700,"250.6","Medium"
3701,"265.88","Medium"
3702,"181.27","Medium"
3703,"151.39","Medium"
3704,"359.55","Medium"
3705,"112.03","Medium"
3706,"194.12","Medium"
3707,"38.65","Small"
3708,"202.35","Medium"
3709,"297.42","Medium"
3710,"168.4","Medium"
3711,"36.79","Small"
3712,"70.44","Medium"
3713,"237.79","Medium"
3714,"202.54","Medium"
3715,"2413.412770255629","Large"
3716,"283.49","Medium"
3717,"91.34","Medium"
3718,"130.72","Medium"
3719,"332.33","Medium"
3720,"139.92","Medium"
3721,"68.5","Medium"
3722,"357.09","Medium"
3723,"96.81","Medium"
3724,"783.7154566465099","Large"
3725,"161.34","Medium"
3726,"259.12","Medium"
3727,"165.57","Medium"
3728,"202.42","Medium"
3729,"267.45","Medium"
3730,"48.3","Small"
3731,"210.64","Medium"
3732,"302.49","Medium"
3733,"273.6","Medium"
3734,"275.74","Medium"
3735,"185.25","Medium"
3736,"303.06","Medium"
3737,"113.6","Medium"
3738,"36.02","Small"
3739,"159.41","Medium"
3740,"434.18","Medium"
3741,"271.12","Medium"
3742,"255.66","Medium"
3743,"12.02","Small"
3744,"304.21","Medium"
3745,"284.16","Medium"
3746,"170.99","Medium"
3747,"102.5","Medium"
3748,"62.98","Medium"
3749,"37.63","Small"
3750,"377.28","Medium"
3751,"116.23","Medium"
3752,"171.93","Medium"
3753,"94.31","Medium"
3754,"153.65","Medium"
3755,"256.34","Medium"
3756,"281.12","Medium"
3757,"119.65","Medium"
3758,"274.32","Medium"
3759,"255.78","Medium"
3760,"209.67","Medium"
3761,"233.46","Medium"
3762,"141.35","Medium"
3763,"285.59","Medium"
3764,"45.21","Small"
3765,"219.24","Medium"
3766,"92.56","Medium"
3767,"412.97","Medium"
3768,"127.27","Medium"
3769,"300.25","Medium"
3770,"283.3","Medium"
3771,"310.79","Medium"
3772,"256.23","Medium"
3773,"271.42","Medium"
3774,"146.51","Medium"
3775,"174.06","Medium"
3776,"344.61","Medium"
3777,"122.55","Medium"
3778,"195.11","Medium"
3779,"48.4","Small"
3780,"135.23","Medium"
3781,"477.841680177823","Medium"
3782,"314.04","Medium"
3783,"295.15","Medium"
3784,"72.47","Medium"
3785,"109.13","Medium"
3786,"233.05","Medium"
3787,"115.33","Medium"
3788,"183.25","Medium"
3789,"243.17","Medium"
3790,"172.61","Medium"
3791,"58.29","Medium"
3792,"135.39","Medium"
3793,"349.24","Medium"
3794,"264.54","Medium"
3795,"76.74","Medium"
3796,"237.78","Medium"
3797,"67.69","Medium"
3798,"87.24","Medium"
3799,"113.21","Medium"
3800,"188.69","Medium"
3801,"149.93","Medium"
3802,"187.47","Medium"
3803,"246.47","Medium"
3804,"105.4","Medium"
3805,"361.78","Medium"
3806,"185.09","Medium"
3807,"71.38","Medium"
3808,"253.52","Medium"
3809,"206.58","Medium"
3810,"147.8","Medium"
3811,"127.43","Medium"
3812,"194.57","Medium"
3813,"536.33","Large"
3814,"69.74","Medium"
3815,"56.45","Medium"
3816,"311.56","Medium"
3817,"125.21","Medium"
3818,"17.84","Small"
3819,"284.28","Medium"
3820,"306.69","Medium"
3821,"235.26","Medium"
3822,"97.06","Medium"
3823,"306.65","Medium"
3824,"300.96","Medium"
3825,"281.79","Medium"
3826,"257.54","Medium"
3827,"210.79","Medium"
3828,"172.11","Medium"
3829,"104.16","Medium"
3830,"180.57","Medium"
3831,"215.05","Medium"
3832,"125.91","Medium"
3833,"205.58","Medium"
3834,"390.42","Medium"
3835,"402.88","Medium"
3836,"173.9","Medium"
3837,"116.44","Medium"
3838,"126","Medium"
3839,"331.05","Medium"
3840,"225.69","Medium"
3841,"213.53","Medium"
3842,"208.92","Medium"
3843,"91.49","Medium"
3844,"326.37","Medium"
3845,"112","Medium"
3846,"335.72","Medium"
3847,"150.77","Medium"
3848,"92.58","Medium"
3849,"367.28","Medium"
3850,"201.59","Medium"
3851,"394.45","Medium"
3852,"71.49","Medium"
3853,"332.59","Medium"
3854,"103.66","Medium"
3855,"93.42","Medium"
3856,"75.63","Medium"
3857,"135.66","Medium"
3858,"172.65","Medium"
3859,"290.93","Medium"
3860,"189.31","Medium"
3861,"210.61","Medium"
3862,"241.03","Medium"
3863,"366.76","Medium"
3864,"313.71","Medium"
3865,"92.94","Medium"
3866,"272.75","Medium"
3867,"139.8","Medium"
3868,"92.13","Medium"
3869,"323.41","Medium"
3870,"338.86","Medium"
3871,"163.72","Medium"
3872,"144.95","Medium"
3873,"188.75","Medium"
3874,"223.86","Medium"
3875,"293.58","Medium"
3876,"184.98","Medium"
3877,"115.76","Medium"
3878,"73.46","Medium"
3879,"254.52","Medium"
3880,"282.33","Medium"
3881,"160.47","Medium"
3882,"152.53","Medium"
3883,"298.75","Medium"
3884,"113.31","Medium"
3885,"26.54","Small"
3886,"210.61","Medium"
3887,"271.47","Medium"
3888,"143.99","Medium"
3889,"282.92","Medium"
3890,"119.26","Medium"
3891,"23.32","Small"
3892,"82.15","Medium"
3893,"623.1828901034016","Large"
3894,"157.56","Medium"
3895,"79.68","Medium"
3896,"27.3","Small"
3897,"292.73","Medium"
3898,"305.12","Medium"
3899,"194.47","Medium"
3900,"261.36","Medium"
3901,"187.89","Medium"
3902,"279.52","Medium"
3903,"98.37","Medium"
3904,"122.14","Medium"
3905,"54.04","Medium"
3906,"24.25","Small"
3907,"264.12","Medium"
3908,"118.96","Medium"
3909,"130.48","Medium"
3910,"271.3","Medium"
3911,"31.37","Small"
3912,"314.97","Medium"
3913,"185.45","Medium"
3914,"222.93","Medium"
3915,"212.72","Medium"
3916,"77.17","Medium"
3917,"183.94","Medium"
3918,"132.24","Medium"
3919,"165.28","Medium"
3920,"145.37","Medium"
3921,"167.62","Medium"
3922,"1690.2857557772513","Large"
3923,"47.49","Small"
3924,"251.32","Medium"
3925,"233.91","Medium"
3926,"157.58","Medium"
3927,"236.27","Medium"
3928,"246.02","Medium"
3929,"341.53","Medium"
3930,"330.41","Medium"
3931,"295.69","Medium"
3932,"86.81","Medium"
3933,"250.91","Medium"
3934,"303.04","Medium"
3935,"324.38","Medium"
3936,"199.99","Medium"
3937,"219.25","Medium"
3938,"111.43","Medium"
3939,"248.88","Medium"
3940,"40.16","Small"
3941,"117.2","Medium"
3942,"288.14","Medium"
3943,"219.9","Medium"
3944,"148.45","Medium"
3945,"35.92","Small"
3946,"227.42","Medium"
3947,"201.6","Medium"
3948,"125.52","Medium"
3949,"1607.8760781298217","Large"
3950,"211.36","Medium"
3951,"93.18","Medium"
3952,"296.9","Medium"
3953,"192.89","Medium"
3954,"86.2","Medium"
3955,"399.07","Medium"
3956,"303.28","Medium"
3957,"253.88","Medium"
3958,"52.87","Medium"
3959,"70.45","Medium"
3960,"153.75","Medium"
3961,"42.65","Small"
3962,"328.81","Medium"
3963,"231.4","Medium"
3964,"266.6","Medium"
3965,"313.6","Medium"
3966,"129.04","Medium"
3967,"257.65","Medium"
3968,"105.91","Medium"
3969,"112.35","Medium"
3970,"412.92","Medium"
3971,"301.21","Medium"
3972,"368.42","Medium"
3973,"326.56","Medium"
3974,"274.96","Medium"
3975,"234.01","Medium"
3976,"267.13","Medium"
3977,"266.76","Medium"
3978,"116.39","Medium"
3979,"237.33","Medium"
3980,"400.41","Medium"
3981,"166.07","Medium"
3982,"117.18","Medium"
3983,"433.33","Medium"
3984,"207.9","Medium"
3985,"370.29","Medium"
3986,"111.5","Medium"
3987,"292.96","Medium"
3988,"352.77","Medium"
3989,"306.68","Medium"
3990,"192.38","Medium"
3991,"271.27","Medium"
3992,"28.98","Small"
3993,"286.55","Medium"
3994,"367.35","Medium"
3995,"184.89","Medium"
3996,"249.93","Medium"
3997,"227.88","Medium"
3998,"312.23","Medium"
3999,"288.07","Medium"
4000,"131.57","Medium"
4001,"145.52","Medium"
4002,"2136.2173997580844","Large"
4003,"31.2","Small"
4004,"254.43","Medium"
4005,"245.62","Medium"
4006,"147.32","Medium"
4007,"107.18","Medium"
4008,"140.87","Medium"
4009,"136.3","Medium"
4010,"137.66","Medium"
4011,"108.52","Medium"
4012,"220","Medium"
4013,"427.42","Medium"
4014,"54.8","Medium"
4015,"253","Medium"
4016,"269.03","Medium"
4017,"127.33","Medium"
4018,"335.53","Medium"
4019,"135.5","Medium"
4020,"314.69","Medium"
4021,"181.51","Medium"
4022,"106.62","Medium"
4023,"95.29","Medium"
4024,"290.78","Medium"
4025,"23.82","Small"
4026,"97.33","Medium"
4027,"43.75","Small"
4028,"221.21","Medium"
4029,"337.4","Medium"
4030,"189.56","Medium"
4031,"274.3","Medium"
4032,"309.85","Medium"
4033,"195.58","Medium"
4034,"137.81","Medium"
4035,"174.84","Medium"
4036,"331.84","Medium"
4037,"83.84","Medium"
4038,"258.6","Medium"
4039,"287.73","Medium"
4040,"282.91","Medium"
4041,"86.28","Medium"
4042,"177.41","Medium"
4043,"265.09","Medium"
4044,"194.54","Medium"
4045,"1337.6178465112764","Large"
4046,"43.07","Small"
4047,"141.87","Medium"
4048,"276.42","Medium"
4049,"195.06","Medium"
4050,"139.72","Medium"
4051,"141.54","Medium"
4052,"217.96","Medium"
4053,"330.96","Medium"
4054,"84.82","Medium"
4055,"304","Medium"
4056,"262.14","Medium"
4057,"40.53","Small"
4058,"277.48","Medium"
4059,"243.15","Medium"
4060,"651.3362944798425","Large"
4061,"217.41","Medium"
4062,"324.63","Medium"
4063,"283.65","Medium"
4064,"40.9","Small"
4065,"331.85","Medium"
4066,"212.92","Medium"
4067,"84.26","Medium"
4068,"140.28","Medium"
4069,"158.77","Medium"
4070,"112.09","Medium"
4071,"62.48","Medium"
4072,"270.84","Medium"
4073,"101.44","Medium"
4074,"318.99","Medium"
4075,"119.05","Medium"
4076,"307.07","Medium"
4077,"105.55","Medium"
4078,"414.48","Medium"
4079,"290.36","Medium"
4080,"156.91","Medium"
4081,"287.58","Medium"
4082,"99.9","Medium"
4083,"292.49","Medium"
4084,"78.91","Medium"
4085,"175.48","Medium"
4086,"276.25","Medium"
4087,"369.43","Medium"
4088,"219.44","Medium"
4089,"266.03","Medium"
4090,"203.19","Medium"
4091,"311.88","Medium"
4092,"227.89","Medium"
4093,"413.07","Medium"
4094,"142.51","Medium"
4095,"63.44","Medium"
4096,"239","Medium"
4097,"253.46","Medium"
4098,"218.47","Medium"
4099,"290.85","Medium"
4100,"231.12","Medium"
4101,"244.6","Medium"
4102,"110.84","Medium"
4103,"123.37","Medium"
4104,"183.92","Medium"
4105,"313.08","Medium"
4106,"227.61","Medium"
4107,"286.03","Medium"
4108,"84.65","Medium"
4109,"1326.4481202513084","Large"
4110,"41.84","Small"
4111,"108.4","Medium"
4112,"227.52","Medium"
4113,"85.71","Medium"
4114,"222.17","Medium"
4115,"120.19","Medium"
4116,"132.41","Medium"
4117,"336.96","Medium"
4118,"204.78","Medium"
4119,"40.8","Small"
4120,"371.68","Medium"
4121,"112.07","Medium"
4122,"307.85","Medium"
4123,"66.09","Medium"
4124,"242.07","Medium"
4125,"175.28","Medium"
4126,"225.32","Medium"
4127,"332.45","Medium"
4128,"48.06","Small"
4129,"380.76","Medium"
4130,"106.3","Medium"
4131,"320.05","Medium"
4132,"315.92","Medium"
4133,"76.33","Medium"
4134,"382.37","Medium"
4135,"199.16","Medium"
4136,"327.4","Medium"
4137,"144.34","Medium"
4138,"192.76","Medium"
4139,"258.29","Medium"
4140,"195.1","Medium"
4141,"139.5","Medium"
4142,"194.74","Medium"
4143,"274.65","Medium"
4144,"161.54","Medium"
4145,"207.92","Medium"
4146,"144.07","Medium"
4147,"298.7","Medium"
4148,"278.41","Medium"
4149,"304.22","Medium"
4150,"39.93","Small"
4151,"177.79","Medium"
4152,"513.98","Large"
4153,"104.82","Medium"
4154,"220.17","Medium"
4155,"167.88","Medium"
4156,"40.01","Small"
4157,"327.82","Medium"
4158,"34.42","Small"
4159,"319.13","Medium"
4160,"108.42","Medium"
4161,"18.35","Small"
4162,"120.48","Medium"
4163,"188.78","Medium"
4164,"328.22","Medium"
4165,"245.21","Medium"
4166,"197.64","Medium"
4167,"367.16","Medium"
4168,"321.28","Medium"
4169,"78.06","Medium"
4170,"166.71","Medium"
4171,"343.13","Medium"
4172,"276.31","Medium"
4173,"435.29","Medium"
4174,"262.81","Medium"
4175,"140.12","Medium"
4176,"170.34","Medium"
4177,"14","Small"
4178,"55.86","Medium"
4179,"150.96","Medium"
4180,"223.36","Medium"
4181,"1486.7766390925624","Large"
4182,"321.73","Medium"
4183,"78.14","Medium"
4184,"50.24","Medium"
4185,"260.99","Medium"
4186,"210.5","Medium"
4187,"289.31","Medium"
4188,"245.07","Medium"
4189,"160.92","Medium"
4190,"169.49","Medium"
4191,"253.14","Medium"
4192,"122.4","Medium"
4193,"107.87","Medium"
4194,"150.94","Medium"
4195,"262.53","Medium"
4196,"150.81","Medium"
4197,"139.54","Medium"
4198,"175.83","Medium"
4199,"102.01","Medium"
4200,"80.53","Medium"
4201,"76.61","Medium"
4202,"431.17","Medium"
4203,"295.92","Medium"
4204,"282.52","Medium"
4205,"402.38","Medium"
4206,"349.18","Medium"
4207,"345.36","Medium"
4208,"26.42","Small"
4209,"172.52","Medium"
4210,"148.68","Medium"
4211,"230.15","Medium"
4212,"282.19","Medium"
4213,"319.09","Medium"
4214,"63.21","Medium"
4215,"58.62","Medium"
4216,"84.24","Medium"
4217,"274.36","Medium"
4218,"144","Medium"
4219,"292.07","Medium"
4220,"341.97","Medium"
4221,"271.98","Medium"
4222,"137.85","Medium"
4223,"81.09","Medium"
4224,"102.33","Medium"
4225,"245.24","Medium"
4226,"134.65","Medium"
4227,"130.5","Medium"
4228,"46.25","Small"
4229,"288.42","Medium"
4230,"215.91","Medium"
4231,"101.36","Medium"
4232,"204.1","Medium"
4233,"193.62","Medium"
4234,"150.26","Medium"
4235,"204.52","Medium"
4236,"304.89","Medium"
4237,"33.46","Small"
4238,"104.57","Medium"
4239,"241.19","Medium"
4240,"109.79","Medium"
4241,"318.59","Medium"
4242,"245.06","Medium"
4243,"289.65","Medium"
4244,"281.95","Medium"
4245,"251.72","Medium"
4246,"65.09","Medium"
4247,"138.32","Medium"
4248,"251.46","Medium"
4249,"72.83","Medium"
4250,"156.23","Medium"
4251,"238.94","Medium"
4252,"164.73","Medium"
4253,"306.6","Medium"
4254,"203.53","Medium"
4255,"117.17","Medium"
4256,"195.56","Medium"
4257,"256.92","Medium"
4258,"93.96","Medium"
4259,"139.66","Medium"
4260,"94.41","Medium"
